HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
Earth,True,PSO J318.5-22,23.0,,0.0,0.0,0.0,0.0,0.0,True,G,121,S
Europa,False,55 Cancri e,63.0,False,0.0,5036.0,4.0,519.0,0.0,True,A,92,S
Earth,False,55 Cancri e,36.0,False,695.0,,0.0,0.0,0.0,False,F,1366,P
Earth,False,TRAPPIST-1e,,False,17.0,0.0,0.0,49.0,867.0,False,F,1229,P
Mars,False,TRAPPIST-1e,30.0,False,269.0,96.0,252.0,0.0,0.0,False,F,144,P
Europa,False,,53.0,False,0.0,0.0,0.0,0.0,0.0,True,B,271,S
Europa,False,55 Cancri e,44.0,True,0.0,1223.0,78.0,1418.0,1239.0,False,D,78,S
Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,False,F,90,P
Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,B,286,P
Europa,False,55 Cancri e,34.0,False,0.0,337.0,1339.0,92.0,264.0,False,D,143,S
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False,G,60,S
Europa,False,TRAPPIST-1e,50.0,True,0.0,7293.0,136.0,97.0,440.0,True,B,259,S
Earth,False,55 Cancri e,22.0,False,0.0,0.0,659.0,94.0,0.0,True,G,383,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,217.0,0.0,544.0,False,F,1418,S
Mars,False,TRAPPIST-1e,15.0,False,1554.0,0.0,646.0,20.0,1241.0,False,D,61,S
Mars,False,PSO J318.5-22,44.0,,708.0,0.0,5.0,0.0,74.0,True,D,68,S
Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,909.0,False,G,637,S
,False,55 Cancri e,54.0,False,0.0,5.0,0.0,594.0,209.0,False,G,152,P
Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,F,677,P
Earth,False,TRAPPIST-1e,41.0,False,0.0,924.0,,0.0,0.0,False,F,1739,S
Earth,False,TRAPPIST-1e,19.0,False,0.0,78.0,801.0,0.0,7.0,False,G,1195,P
Earth,True,55 Cancri e,58.0,False,0.0,,0.0,0.0,0.0,True,G,1064,P
Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,False,B,17,P
Europa,,TRAPPIST-1e,47.0,False,27.0,2651.0,538.0,18.0,0.0,True,B,158,S
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,,True,F,1340,P
Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,267,P
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,B,226,P
Mars,False,TRAPPIST-1e,50.0,False,846.0,0.0,280.0,280.0,0.0,False,F,1121,P
Mars,False,TRAPPIST-1e,22.0,False,886.0,55.0,0.0,0.0,,False,F,819,P
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1572,S
Mars,False,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,False,F,1466,P
Earth,False,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,907.0,False,E,188,S
Earth,False,TRAPPIST-1e,35.0,False,0.0,30.0,357.0,435.0,0.0,True,F,762,P
Earth,False,55 Cancri e,24.0,False,1.0,0.0,0.0,318.0,247.0,False,F,428,S
Mars,False,PSO J318.5-22,41.0,False,1209.0,0.0,0.0,0.0,833.0,False,F,152,S
Earth,False,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,False,F,1192,P
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1717,S
Mars,False,TRAPPIST-1e,73.0,False,799.0,0.0,190.0,68.0,0.0,False,D,123,S
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False,G,89,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,,0.0,0.0,0.0,True,G,433,S
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1122,S
Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,325.0,247.0,305.0,False,F,1088,S
Europa,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C,263,S
Mars,False,TRAPPIST-1e,65.0,False,588.0,196.0,272.0,0.0,0.0,True,D,150,S
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,E,135,S
,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,True,D,15,S
Earth,False,TRAPPIST-1e,26.0,False,360.0,8.0,1.0,329.0,185.0,False,G,1033,S
Earth,False,TRAPPIST-1e,34.0,False,44.0,1290.0,51.0,0.0,9.0,False,F,1613,S
Earth,False,TRAPPIST-1e,28.0,False,5.0,0.0,0.0,1014.0,0.0,False,G,752,P
Mars,False,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,False,F,35,S
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1382,S
Earth,False,TRAPPIST-1e,34.0,False,578.0,0.0,0.0,0.0,323.0,False,F,691,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1236,P
,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,False,E,25,S
Earth,False,TRAPPIST-1e,26.0,False,1471.0,0.0,7.0,5.0,0.0,True,F,1830,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,602,P
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,G,728,S
Europa,False,TRAPPIST-1e,25.0,False,0.0,6130.0,0.0,36.0,1.0,True,C,137,S
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,False,F,725,P
Europa,False,55 Cancri e,20.0,False,0.0,290.0,0.0,1866.0,217.0,False,A,64,S
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,E,76,S
Earth,False,55 Cancri e,39.0,False,0.0,0.0,1291.0,224.0,0.0,False,F,1838,P
Earth,False,TRAPPIST-1e,32.0,False,0.0,475.0,51.0,440.0,642.0,False,E,597,S
Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,,True,B,35,P
Earth,False,55 Cancri e,17.0,False,558.0,0.0,3.0,0.0,1226.0,False,G,686,S
Earth,False,TRAPPIST-1e,24.0,False,688.0,0.0,0.0,0.0,17.0,True,G,14,S
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,465,S
Earth,False,TRAPPIST-1e,18.0,,1969.0,0.0,310.0,0.0,0.0,True,F,1654,P
Earth,True,PSO J318.5-22,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1498,P
Earth,False,TRAPPIST-1e,33.0,False,0.0,3.0,0.0,782.0,7.0,False,E,585,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,True,F,1561,P
Earth,False,55 Cancri e,29.0,False,46.0,68.0,589.0,88.0,0.0,True,E,519,S
Earth,False,TRAPPIST-1e,27.0,False,174.0,653.0,0.0,0.0,0.0,True,,,
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,E,146,P
Europa,,TRAPPIST-1e,27.0,False,0.0,2717.0,0.0,0.0,986.0,True,C,158,S
Earth,False,TRAPPIST-1e,47.0,False,59.0,1.0,327.0,557.0,0.0,False,F,857,P
Earth,,55 Cancri e,21.0,False,39.0,53.0,94.0,33.0,518.0,False,F,1632,S
Europa,False,TRAPPIST-1e,24.0,False,0.0,809.0,0.0,4928.0,143.0,False,B,319,S
Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,636,P
Earth,False,TRAPPIST-1e,14.0,False,0.0,1427.0,148.0,0.0,7.0,True,F,1704,S
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,D,16,S
Europa,,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,20,P
Europa,False,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,False,B,239,P
Mars,False,55 Cancri e,27.0,False,1286.0,122.0,,0.0,0.0,False,F,3,P
Earth,False,TRAPPIST-1e,26.0,False,1170.0,0.0,0.0,187.0,100.0,False,F,921,P
Earth,False,TRAPPIST-1e,27.0,False,0.0,2.0,49.0,0.0,801.0,False,G,466,P
Earth,False,55 Cancri e,34.0,False,492.0,0.0,13.0,55.0,0.0,False,F,505,S
Earth,False,55 Cancri e,33.0,False,1006.0,0.0,1357.0,45.0,6.0,False,F,1752,S
Earth,False,55 Cancri e,55.0,False,0.0,519.0,131.0,63.0,3.0,False,F,776,P
Mars,False,TRAPPIST-1e,13.0,False,7172.0,0.0,157.0,20.0,0.0,False,F,299,S
Europa,False,TRAPPIST-1e,29.0,False,0.0,4455.0,0.0,1663.0,4435.0,False,A,103,S
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,300,P
Mars,False,55 Cancri e,21.0,False,861.0,0.0,310.0,0.0,0.0,False,F,1358,P
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1038,P
Earth,False,TRAPPIST-1e,41.0,False,1025.0,0.0,0.0,0.0,0.0,False,G,675,P
Earth,False,TRAPPIST-1e,20.0,False,59.0,29.0,27.0,,0.0,False,G,1372,S
Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,47.0,703.0,4.0,True,G,981,S
Earth,False,TRAPPIST-1e,14.0,False,0.0,268.0,239.0,127.0,0.0,True,F,1484,S
Earth,False,TRAPPIST-1e,18.0,,382.0,10.0,291.0,90.0,9.0,True,G,1000,S
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,335,S
Europa,False,TRAPPIST-1e,26.0,False,0.0,21.0,10424.0,1373.0,7218.0,False,C,195,S
Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1570,P
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1196,S
Earth,False,PSO J318.5-22,23.0,False,0.0,9.0,292.0,35.0,349.0,True,E,152,P
Earth,False,,41.0,False,256.0,109.0,0.0,340.0,0.0,False,F,1044,P
,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,E,159,P
Earth,False,TRAPPIST-1e,41.0,False,699.0,0.0,0.0,2.0,31.0,True,F,1253,S
Earth,False,TRAPPIST-1e,52.0,False,44.0,,0.0,42.0,1731.0,False,G,796,S
Earth,False,55 Cancri e,14.0,False,653.0,0.0,4.0,0.0,0.0,False,F,1572,P
Mars,False,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,False,F,90,S
Earth,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,G,31,S
Earth,False,TRAPPIST-1e,48.0,False,0.0,1570.0,1.0,0.0,2.0,False,F,1733,P
Earth,False,TRAPPIST-1e,53.0,False,1613.0,0.0,0.0,0.0,7.0,False,E,570,S
Earth,False,PSO J318.5-22,27.0,False,0.0,468.0,0.0,59.0,309.0,False,G,1460,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,False,F,50,S
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,345,S
Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,F,630,S
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,142,P
Earth,False,TRAPPIST-1e,42.0,False,84.0,392.0,300.0,0.0,0.0,True,F,1126,S
Europa,False,TRAPPIST-1e,33.0,False,81.0,1125.0,481.0,505.0,1261.0,False,E,497,P
Mars,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,D,156,S
Earth,False,TRAPPIST-1e,42.0,False,,1.0,61.0,897.0,0.0,False,F,472,S
Mars,False,55 Cancri e,39.0,False,1884.0,0.0,1435.0,5.0,469.0,False,D,191,S
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,776,S
Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,905,P
Earth,False,TRAPPIST-1e,44.0,False,2.0,0.0,0.0,788.0,0.0,False,E,317,S
Earth,False,55 Cancri e,27.0,False,0.0,0.0,2.0,0.0,808.0,False,G,655,P
Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1306,S
Earth,,PSO J318.5-22,29.0,False,0.0,0.0,0.0,486.0,1479.0,False,F,374,P
Earth,False,55 Cancri e,14.0,False,0.0,2.0,0.0,0.0,794.0,False,F,327,P
Earth,False,55 Cancri e,32.0,False,1150.0,201.0,0.0,0.0,8.0,False,F,684,P
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,284,P
Earth,,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,628.0,0.0,False,G,354,P
Earth,False,TRAPPIST-1e,31.0,False,159.0,110.0,701.0,0.0,10.0,False,E,57,S
Mars,False,PSO J318.5-22,26.0,False,2042.0,0.0,2387.0,10.0,0.0,True,E,385,P
Earth,False,TRAPPIST-1e,37.0,False,22.0,5.0,0.0,747.0,0.0,False,G,255,P
Earth,False,TRAPPIST-1e,48.0,False,0.0,1794.0,0.0,0.0,5.0,True,G,580,P
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,,0.0,True,F,975,P
Earth,False,55 Cancri e,20.0,False,0.0,3080.0,7.0,0.0,67.0,True,F,924,P
Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,F,1555,S
Mars,False,TRAPPIST-1e,18.0,False,593.0,0.0,508.0,0.0,12.0,True,F,1314,P
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,A,40,S
Europa,False,TRAPPIST-1e,20.0,False,2.0,4754.0,0.0,246.0,31.0,True,A,10,S
Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,F,290,P
Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,53,P
Mars,False,55 Cancri e,52.0,False,1377.0,0.0,32.0,22.0,0.0,True,F,468,P
Earth,False,TRAPPIST-1e,42.0,False,0.0,420.0,0.0,1.0,175.0,False,F,1245,P
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,G,283,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,841.0,5.0,0.0,True,G,1011,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,7.0,675.0,0.0,False,F,136,P
Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,False,F,78,S
Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,G,137,P
Mars,False,TRAPPIST-1e,21.0,False,1060.0,0.0,91.0,0.0,0.0,True,F,723,S
Earth,False,PSO J318.5-22,38.0,False,647.0,23.0,1.0,0.0,0.0,False,F,1798,P
Earth,False,PSO J318.5-22,27.0,False,0.0,,0.0,0.0,0.0,True,F,239,S
Mars,False,TRAPPIST-1e,17.0,False,513.0,0.0,669.0,0.0,0.0,False,D,176,S
Mars,False,TRAPPIST-1e,34.0,False,849.0,51.0,375.0,0.0,24.0,False,E,296,S
Europa,False,55 Cancri e,72.0,False,2445.0,3023.0,0.0,704.0,20.0,False,E,349,P
Earth,False,55 Cancri e,54.0,False,752.0,0.0,44.0,14.0,0.0,False,G,1070,P
Mars,False,TRAPPIST-1e,18.0,False,262.0,302.0,1127.0,4225.0,0.0,False,F,463,P
Mars,False,PSO J318.5-22,13.0,False,358.0,65.0,599.0,676.0,0.0,False,F,1117,P
Europa,True,55 Cancri e,27.0,False,0.0,,0.0,0.0,0.0,True,,,
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,306,S
Mars,,TRAPPIST-1e,51.0,False,870.0,28.0,278.0,154.0,1288.0,False,F,1748,P
Earth,False,TRAPPIST-1e,54.0,False,0.0,0.0,872.0,0.0,1.0,True,F,408,S
Europa,False,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,True,C,216,S
Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,109,P
Earth,False,55 Cancri e,18.0,False,1.0,5.0,305.0,347.0,0.0,False,F,1605,P
Mars,False,TRAPPIST-1e,28.0,False,,0.0,0.0,0.0,0.0,False,D,290,P
Earth,False,PSO J318.5-22,21.0,False,,2.0,133.0,0.0,549.0,False,F,412,P
Europa,False,55 Cancri e,26.0,False,0.0,9641.0,51.0,224.0,2428.0,True,C,224,S
Earth,False,TRAPPIST-1e,33.0,False,123.0,760.0,0.0,0.0,0.0,False,G,471,P
Earth,False,TRAPPIST-1e,23.0,False,,134.0,482.0,,27.0,False,F,1479,P
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,,0.0,0.0,True,F,1488,P
Europa,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176,S
Mars,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,E,542,P
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,,True,G,324,P
Mars,False,TRAPPIST-1e,30.0,False,522.0,0.0,,0.0,27.0,True,E,577,P
Mars,False,TRAPPIST-1e,25.0,False,987.0,0.0,6221.0,141.0,0.0,True,F,1773,P
Europa,False,TRAPPIST-1e,51.0,False,0.0,302.0,0.0,1367.0,669.0,False,D,90,S
Europa,False,55 Cancri e,27.0,False,146.0,3786.0,490.0,0.0,18.0,True,,,
Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,846.0,0.0,False,G,521,S
Earth,False,PSO J318.5-22,13.0,False,0.0,1180.0,0.0,,0.0,True,F,1169,S
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,630,S
Europa,False,TRAPPIST-1e,28.0,False,0.0,1736.0,,145.0,634.0,False,B,34,P
Europa,False,TRAPPIST-1e,55.0,False,0.0,1542.0,0.0,1814.0,1568.0,False,C,21,P
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,658,S
Earth,False,TRAPPIST-1e,23.0,False,36.0,18.0,670.0,0.0,32.0,True,F,919,P
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,False,G,647,S
Mars,False,TRAPPIST-1e,33.0,False,166.0,634.0,419.0,201.0,1178.0,False,F,1620,P
Mars,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1362,P
Mars,False,TRAPPIST-1e,17.0,False,387.0,0.0,28.0,2183.0,0.0,False,F,1756,P
Earth,False,TRAPPIST-1e,56.0,False,2.0,736.0,0.0,71.0,0.0,False,G,1103,P
Earth,False,TRAPPIST-1e,24.0,False,11.0,0.0,9.0,2645.0,2.0,False,F,673,P
Earth,False,TRAPPIST-1e,18.0,False,130.0,0.0,13.0,191.0,554.0,False,G,431,S
Mars,False,TRAPPIST-1e,50.0,False,513.0,0.0,0.0,764.0,21.0,False,E,390,P
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,G,174,S
Mars,False,TRAPPIST-1e,22.0,False,2300.0,0.0,22.0,256.0,0.0,False,D,70,S
Europa,True,TRAPPIST-1e,72.0,False,0.0,0.0,0.0,0.0,0.0,True,B,106,S
Earth,False,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,False,F,1358,S
Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,True,F,54,P
Mars,False,TRAPPIST-1e,38.0,False,218.0,0.0,586.0,770.0,0.0,False,F,1006,S
Europa,False,55 Cancri e,32.0,True,0.0,122.0,3700.0,337.0,1388.0,False,B,45,P
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,B,243,S
Earth,False,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,True,F,1548,S
Earth,False,55 Cancri e,30.0,False,60.0,41.0,553.0,1.0,0.0,True,F,851,S
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,295,S
Mars,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1482,P
Earth,False,TRAPPIST-1e,17.0,False,,647.0,49.0,74.0,0.0,False,G,1174,P
Europa,False,55 Cancri e,25.0,False,140.0,4451.0,0.0,0.0,2050.0,True,B,231,S
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,E,499,S
Earth,False,TRAPPIST-1e,18.0,False,108.0,2.0,11.0,0.0,680.0,False,F,1294,P
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,75.0,709.0,0.0,False,G,522,P
Mars,False,TRAPPIST-1e,27.0,False,1730.0,0.0,379.0,5.0,0.0,False,E,502,P
Mars,False,TRAPPIST-1e,19.0,False,1146.0,0.0,3.0,0.0,0.0,False,F,1667,S
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,,0.0,True,G,1217,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,717.0,0.0,0.0,0.0,False,F,1356,P
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1494,P
Europa,False,TRAPPIST-1e,43.0,False,0.0,124.0,0.0,3975.0,186.0,False,A,51,S
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,G,540,S
Europa,False,TRAPPIST-1e,13.0,False,24.0,838.0,1069.0,1376.0,181.0,False,A,107,S
Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,True,G,993,S
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,709,S
Earth,False,PSO J318.5-22,15.0,False,64.0,0.0,0.0,0.0,640.0,True,,,
Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,C,126,S
Mars,False,TRAPPIST-1e,37.0,False,2765.0,0.0,1134.0,0.0,0.0,False,D,68,S
Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,39.0,0.0,749.0,False,E,382,S
Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,92,S
Mars,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,609,P
Mars,False,TRAPPIST-1e,45.0,False,941.0,281.0,36.0,12.0,39.0,False,F,833,S
Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,D,23,P
Earth,False,55 Cancri e,21.0,False,618.0,33.0,1.0,2.0,0.0,True,F,1586,P
,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,E,450,S
Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,False,F,56,P
Earth,False,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,False,F,1205,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,766,P
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,213,P
,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,False,F,99,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,236,S
Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,False,B,12,P
Earth,False,,26.0,False,0.0,0.0,0.0,622.0,8.0,False,F,1687,P
Earth,False,55 Cancri e,50.0,False,0.0,433.0,4.0,0.0,2020.0,False,F,1716,S
Earth,False,TRAPPIST-1e,39.0,False,1.0,275.0,33.0,376.0,105.0,False,E,137,S
Europa,False,55 Cancri e,48.0,False,140.0,127.0,0.0,4102.0,521.0,False,C,61,P
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1289,S
Europa,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,B,202,S
Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,C,194,P
Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,False,G,426,S
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1325,S
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,B,11,S
Europa,False,TRAPPIST-1e,25.0,True,0.0,4209.0,0.0,2.0,896.0,True,C,250,S
Earth,False,55 Cancri e,47.0,False,0.0,574.0,0.0,0.0,68.0,True,F,336,P
Earth,False,PSO J318.5-22,37.0,False,0.0,0.0,834.0,0.0,8.0,True,G,991,P
Mars,False,TRAPPIST-1e,36.0,False,108.0,0.0,941.0,861.0,0.0,False,F,929,S
Earth,False,TRAPPIST-1e,25.0,False,20.0,0.0,424.0,0.0,359.0,False,F,757,S
Mars,False,TRAPPIST-1e,43.0,False,471.0,0.0,133.0,2.0,692.0,False,E,164,P
Earth,False,TRAPPIST-1e,32.0,False,0.0,53.0,0.0,744.0,0.0,False,F,572,S
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,259,P
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,False,F,1493,P
Earth,False,TRAPPIST-1e,31.0,False,949.0,0.0,22.0,0.0,0.0,False,F,1677,S
Mars,False,TRAPPIST-1e,33.0,False,694.0,0.0,60.0,564.0,0.0,False,F,205,S
Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1108,P
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,14.0,785.0,10.0,False,G,1275,S
Earth,False,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,724.0,0.0,False,F,375,P
Europa,False,TRAPPIST-1e,25.0,False,21.0,2148.0,0.0,1966.0,12708.0,False,B,192,S
Europa,False,TRAPPIST-1e,26.0,False,0.0,137.0,0.0,0.0,7629.0,False,B,139,P
Europa,False,TRAPPIST-1e,17.0,False,0.0,1339.0,26.0,244.0,15.0,False,C,209,P
Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,E,500,P
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1515,S
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1455,P
Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,False,D,14,S
Earth,False,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,True,G,922,P
Mars,False,TRAPPIST-1e,24.0,False,745.0,639.0,977.0,4.0,0.0,False,F,1786,S
Earth,False,TRAPPIST-1e,22.0,,735.0,138.0,,0.0,0.0,False,F,1424,P
Earth,False,TRAPPIST-1e,15.0,False,0.0,912.0,82.0,5.0,0.0,False,F,1808,P
Europa,False,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,False,C,195,S
Earth,False,55 Cancri e,27.0,False,866.0,0.0,0.0,0.0,23.0,False,G,767,P
